filename,description,classification_timestamp
fractal_05566.png,Classification failed - no description returned,1766501111.2698622
fractal_08251.png,Classification failed - no description returned,1766501111.2698631
fractal_05074.png,Classification failed - no description returned,1766501111.2698638
fractal_08193.png,Classification failed - no description returned,1766501111.269865
fractal_04179.png,Classification failed - no description returned,1766501111.2698658
fractal_09660.png,Classification failed - no description returned,1766501111.269867
fractal_00509.png,Classification failed - no description returned,1766501111.2698677
fractal_05234.png,Classification failed - no description returned,1766501111.2698686
fractal_08410.png,Classification failed - no description returned,1766501111.2698693
fractal_01806.png,Classification failed - no description returned,1766501111.26987
fractal_00892.png,Classification failed - no description returned,1766501111.269871
fractal_00767.png,Classification failed - no description returned,1766501111.269872
fractal_03173.png,Classification failed - no description returned,1766501111.2698727
fractal_01652.png,Classification failed - no description returned,1766501111.2698736
fractal_02404.png,Classification failed - no description returned,1766501111.2698743
fractal_02789.png,Classification failed - no description returned,1766501111.2698755
fractal_00496.png,Classification failed - no description returned,1766501111.2698762
fractal_03386.png,Classification failed - no description returned,1766501111.269877
fractal_05207.png,Classification failed - no description returned,1766501111.2698777
fractal_00077.png,Classification failed - no description returned,1766501111.269879
fractal_05011.png,Classification failed - no description returned,1766501111.26988
fractal_03688.png,Classification failed - no description returned,1766501111.2698808
fractal_07220.png,Classification failed - no description returned,1766501111.2698815
fractal_00483.png,Classification failed - no description returned,1766501111.2698827
fractal_04742.png,Classification failed - no description returned,1766501111.2698836
fractal_07250.png,Classification failed - no description returned,1766501111.2698846
fractal_01395.png,Classification failed - no description returned,1766501111.2698858
fractal_00059.png,Classification failed - no description returned,1766501111.269887
fractal_03451.png,Classification failed - no description returned,1766501111.2698877
fractal_08181.png,Classification failed - no description returned,1766501111.2698889
fractal_04024.png,Classification failed - no description returned,1766501111.2698896
fractal_04536.png,Classification failed - no description returned,1766501111.2698905
fractal_05861.png,Classification failed - no description returned,1766501111.2698915
fractal_00731.png,Classification failed - no description returned,1766501111.2698925
fractal_06285.png,Classification failed - no description returned,1766501111.2698932
fractal_09857.png,Classification failed - no description returned,1766501111.269894
fractal_02898.png,Classification failed - no description returned,1766501111.2698948
fractal_09625.png,Classification failed - no description returned,1766501111.2698953
fractal_02937.png,Classification failed - no description returned,1766501111.2698965
fractal_06387.png,Classification failed - no description returned,1766501111.2698972
fractal_03339.png,Classification failed - no description returned,1766501111.2698984
fractal_06122.png,Classification failed - no description returned,1766501111.2698994
fractal_02443.png,Classification failed - no description returned,1766501111.2699
fractal_09028.png,"**Form and structure**: Complex, swirling loops with a central vortex; radial symmetry, dense, overlapping curves. **Color patterns**: Dark background with light green, yellow, and brown tones; soft gradients. **Textural qualities**: Wispy, fluid, almost ethereal. **Abstract resemblances**: A nebula or glowing gas cloud in space.",1766501159.8529298
fractal_01821.png,"**Form and structure**: Tighter spiral, compact circular vortex with smooth edges. **Color patterns**: Green and light blue hues on black; subtle gradient. **Textural qualities**: Smooth, flowing, translucent. **Abstract resemblances**: A small galaxy or a drop of liquid.",1766501159.852931
fractal_01383.png,"**Form and structure**: Jagged, branching lines radiating from a central point; angular, linear composition. **Color patterns**: Yellow and light green on black; high contrast. **Textural qualities**: Sharp, angular, slightly rough. **Abstract resemblances**: A lightning bolt or a tree branch.",1766501159.8529322
fractal_04311.png,"**Form and structure**: Geometric, intersecting lines forming a star-like cross; symmetrical, sharp edges. **Color patterns**: Pink, purple, and light pink on black; vibrant, pastel tones. **Textural qualities**: Sharp, linear, crisp. **Abstract resemblances**: A star-shaped pendant or a geometric jewelry design.",1766501159.8529327
fractal_01648.png,"**Form and structure**: Large, smooth circular pattern with inner swirls; concentric layers. **Color patterns**: Light blue and white on black; glowing, luminous. **Textural qualities**: Smooth, glossy, translucent. **Abstract resemblances**: A planet’s atmosphere or a bubble.",1766501159.8529332
fractal_06481.png,"**Form and structure**: Overlapping circles with a central void; layered, complex circular design. **Color patterns**: Light blue and cyan on black; cool, serene tones. **Textural qualities**: Layered, translucent, slightly fuzzy. **Abstract resemblances**: A target or a lens flare.",1766501159.852934
fractal_05582.png,"**Form and structure**: Sparse, faint lines forming a minimal pattern; delicate, understated. **Color patterns**: Black and white on black; high contrast, low saturation. **Textural qualities**: Sparse, delicate, almost invisible. **Abstract resemblances**: A distant star or a scratch.",1766501159.8529344
fractal_08653.png,"**Form and structure**: Curved, flowing lines forming a crescent shape; smooth, organic curves. **Color patterns**: Purple and white on black; soft, muted tones. **Textural qualities**: Smooth, wispy, translucent. **Abstract resemblances**: A moon’s surface or a ribbon.",1766501159.8529348
fractal_07630.png,"**Form and structure**: Abstract, organic shape resembling a bird or leaf; sharp, defined edges. **Color patterns**: Yellow and white on black; bright, warm",1766501159.852936
fractal_06156.png,Classification failed - no description returned,1766501159.8529367
fractal_01300.png,Classification failed - no description returned,1766501159.8529372
fractal_05786.png,Classification failed - no description returned,1766501159.8529377
fractal_06421.png,Classification failed - no description returned,1766501159.8529382
fractal_05647.png,Classification failed - no description returned,1766501159.8529394
fractal_07015.png,Classification failed - no description returned,1766501159.85294
fractal_00929.png,Classification failed - no description returned,1766501159.8529406
fractal_06730.png,Classification failed - no description returned,1766501159.8529413
fractal_02803.png,Classification failed - no description returned,1766501159.8529418
fractal_01398.png,Classification failed - no description returned,1766501159.8529427
fractal_08649.png,Classification failed - no description returned,1766501159.8529432
fractal_00680.png,Classification failed - no description returned,1766501159.852944
fractal_01373.png,Classification failed - no description returned,1766501159.8529444
fractal_08386.png,Classification failed - no description returned,1766501159.8529449
fractal_07338.png,Classification failed - no description returned,1766501159.8529456
fractal_03346.png,Classification failed - no description returned,1766501159.8529463
fractal_08300.png,Classification failed - no description returned,1766501159.852947
fractal_00549.png,Classification failed - no description returned,1766501159.8529477
fractal_02634.png,Classification failed - no description returned,1766501159.8529482
fractal_07826.png,Classification failed - no description returned,1766501159.8529487
fractal_03660.png,Classification failed - no description returned,1766501159.8529491
fractal_03947.png,Classification failed - no description returned,1766501159.8529499
fractal_02552.png,Classification failed - no description returned,1766501159.8529503
fractal_04616.png,Classification failed - no description returned,1766501159.8529508
fractal_04154.png,Classification failed - no description returned,1766501159.8529513
fractal_09784.png,Classification failed - no description returned,1766501159.852952
fractal_00047.png,Classification failed - no description returned,1766501159.8529525
fractal_02309.png,Classification failed - no description returned,1766501159.8529532
fractal_04109.png,Classification failed - no description returned,1766501159.8529534
fractal_00646.png,Classification failed - no description returned,1766501159.8529541
fractal_05252.png,Classification failed - no description returned,1766501159.8529546
fractal_00754.png,Classification failed - no description returned,1766501159.8529553
fractal_06864.png,Classification failed - no description returned,1766501159.852956
fractal_04954.png,Classification failed - no description returned,1766501159.8529568
fractal_03716.png,Classification failed - no description returned,1766501159.8529572
fractal_00218.png,Classification failed - no description returned,1766501159.8529577
fractal_02205.png,Classification failed - no description returned,1766501159.8529584
fractal_00917.png,Classification failed - no description returned,1766501159.852959
fractal_08107.png,Classification failed - no description returned,1766501159.8529594
fractal_01196.png,Classification failed - no description returned,1766501159.85296
fractal_06058.png,"**fractal_06058.png**: Dense, layered circular loops in soft purples and pinks, with smooth, flowing lines creating a glowing, nebular form. Resembles a cosmic gas cloud or a jellyfish.",1766501229.1174483
fractal_00260.png,"**fractal_00260.png**: A rounded square with thin, crisp internal lines, rendered in pale purples and whites. Evokes an abstract jewelry frame or a stylized geometric box.",1766501229.1174505
fractal_08608.png,"**fractal_08608.png**: Chaotic, overlapping loops in pink and yellow, with thick, dynamic lines suggesting tangled threads or a vibrant flower.",1766501229.1174512
fractal_05105.png,"**fractal_05105.png**: A symmetrical spiral with a central core, in light blues and purples, with smooth gradients. Resembles a galaxy or a whirlpool.",1766501229.1174521
fractal_04875.png,"**fractal_04875.png**: Two nested spirals in green and white, with thin, wispy lines and a translucent quality. Like intertwined ribbons or a dual galaxy.",1766501229.1174526
fractal_01439.png,"**fractal_01439.png**: An organic, curvy loop with a tail, in green and yellow, with smooth, flowing lines. Resembles a single flame or a snake.",1766501229.1174533
fractal_06095.png,"**fractal_06095.png**: Complex, overlapping loops in purple and pink, with thick, dynamic lines and depth. Like a cluster of glowing crystals or a chaotic flower.",1766501229.1174538
fractal_09559.png,"**fractal_09559.png**: A partial circle with a small tail, in stark white on black, with thin, crisp lines. Faint moon phase or a simple brushstroke.",1766501229.117454
fractal_03039.png,"**fractal_03039.png**: Dark, nearly invisible lines forming a subtle shape, in low-saturation black and white. A shadow or a faint signature.",1766501229.1174548
fractal_00954.png,"**fractal_00954.png**: A circular shape with a diagonal line, like a target slice, in high-contrast white on black. A target or pie chart segment.",1766501229.117456
fractal_02016.png,"**fractal_02016.png**: A large, symmetrical spiral in light green and yellow, with thick, flowing lines and gradients. A hurricane or whirlpool.",1766501229.1174564
fractal_00778.png,"**fractal_00778.png**: Complex, overlapping loops in green and white, with thin, wispy, translucent lines. A tangled thread or a complex knot.",1766501229.1174572
fractal_03242.png,"**fractal_03242.png**: Abstract, curvy lines forming a vertical shape, like a stick figure, in minimal white on black. A stick figure or simple line drawing.",1766501229.1174576
fractal_09143.png,**fractal_091,1766501229.1174583
fractal_03184.png,Classification failed - no description returned,1766501229.1174595
fractal_00529.png,Classification failed - no description returned,1766501229.1174603
fractal_06099.png,Classification failed - no description returned,1766501229.117461
fractal_07201.png,Classification failed - no description returned,1766501229.1174614
fractal_03617.png,Classification failed - no description returned,1766501229.1174622
fractal_03422.png,Classification failed - no description returned,1766501229.1174636
fractal_03537.png,Classification failed - no description returned,1766501229.117464
fractal_09279.png,Classification failed - no description returned,1766501229.1174648
fractal_01443.png,Classification failed - no description returned,1766501229.1174653
fractal_00333.png,Classification failed - no description returned,1766501229.117466
fractal_09498.png,Classification failed - no description returned,1766501229.1174667
fractal_04781.png,Classification failed - no description returned,1766501229.1174672
fractal_09448.png,Classification failed - no description returned,1766501229.1174684
fractal_07549.png,Classification failed - no description returned,1766501229.1174688
fractal_02695.png,Classification failed - no description returned,1766501229.1174695
fractal_00644.png,Classification failed - no description returned,1766501229.1174703
fractal_07435.png,Classification failed - no description returned,1766501229.117471
fractal_01870.png,Classification failed - no description returned,1766501229.117472
fractal_06533.png,Classification failed - no description returned,1766501229.1174724
fractal_03594.png,Classification failed - no description returned,1766501229.1174734
fractal_02595.png,Classification failed - no description returned,1766501229.117474
fractal_00069.png,Classification failed - no description returned,1766501229.1174748
fractal_09321.png,Classification failed - no description returned,1766501229.1174757
fractal_06939.png,Classification failed - no description returned,1766501229.1174765
fractal_08749.png,Classification failed - no description returned,1766501229.117477
fractal_04385.png,Classification failed - no description returned,1766501229.117478
fractal_04722.png,Classification failed - no description returned,1766501229.1174784
fractal_02943.png,Classification failed - no description returned,1766501229.1174793
fractal_09394.png,Classification failed - no description returned,1766501229.1174803
fractal_07327.png,Classification failed - no description returned,1766501229.1174808
fractal_05735.png,Classification failed - no description returned,1766501229.1174815
fractal_05925.png,Classification failed - no description returned,1766501229.117482
fractal_04579.png,Classification failed - no description returned,1766501229.1174824
fractal_09702.png,Classification failed - no description returned,1766501229.1174836
fractal_05750.png,Classification failed - no description returned,1766501229.1174843
fractal_09788.png,Classification failed - no description returned,1766501280.4422925
fractal_06486.png,Classification failed - no description returned,1766501280.4422948
fractal_00061.png,Classification failed - no description returned,1766501280.442296
fractal_05525.png,Classification failed - no description returned,1766501280.4422965
fractal_06047.png,Classification failed - no description returned,1766501280.442297
fractal_00748.png,Classification failed - no description returned,1766501280.442298
fractal_09459.png,Classification failed - no description returned,1766501280.442299
fractal_07008.png,Classification failed - no description returned,1766501280.4422991
fractal_02243.png,Classification failed - no description returned,1766501280.4422998
fractal_08549.png,Classification failed - no description returned,1766501280.4423006
fractal_02717.png,Classification failed - no description returned,1766501280.4423015
fractal_01376.png,Classification failed - no description returned,1766501280.4423022
fractal_00983.png,Classification failed - no description returned,1766501280.442303
fractal_02094.png,Classification failed - no description returned,1766501280.4423034
fractal_02176.png,Classification failed - no description returned,1766501280.4423046
fractal_02659.png,Classification failed - no description returned,1766501280.4423058
fractal_07936.png,Classification failed - no description returned,1766501280.4423063
fractal_05284.png,Classification failed - no description returned,1766501280.4423072
fractal_07910.png,Classification failed - no description returned,1766501280.4423082
fractal_06590.png,Classification failed - no description returned,1766501280.4423091
fractal_08913.png,Classification failed - no description returned,1766501280.4423096
fractal_07210.png,Classification failed - no description returned,1766501280.4423103
fractal_05076.png,Classification failed - no description returned,1766501280.4423113
fractal_07740.png,Classification failed - no description returned,1766501280.4423127
fractal_01578.png,Classification failed - no description returned,1766501280.4423132
fractal_03997.png,Classification failed - no description returned,1766501280.442314
fractal_02411.png,Classification failed - no description returned,1766501280.4423149
fractal_04083.png,Classification failed - no description returned,1766501280.4423153
fractal_05919.png,Classification failed - no description returned,1766501280.442316
fractal_01187.png,Classification failed - no description returned,1766501280.4423168
fractal_07029.png,Classification failed - no description returned,1766501280.4423175
fractal_03827.png,Classification failed - no description returned,1766501280.442318
fractal_01714.png,Classification failed - no description returned,1766501280.4423192
fractal_03425.png,Classification failed - no description returned,1766501280.4423208
fractal_03836.png,Classification failed - no description returned,1766501280.4423218
fractal_08564.png,Classification failed - no description returned,1766501280.4423223
fractal_09807.png,Classification failed - no description returned,1766501280.4423227
fractal_09995.png,Classification failed - no description returned,1766501280.4423234
fractal_00370.png,Classification failed - no description returned,1766501280.4423244
fractal_04183.png,Classification failed - no description returned,1766501280.4423254
fractal_03120.png,Classification failed - no description returned,1766501280.4423258
fractal_02505.png,Classification failed - no description returned,1766501280.4423265
fractal_02104.png,Classification failed - no description returned,1766501280.442327
fractal_08062.png,Classification failed - no description returned,1766501280.4423275
fractal_09979.png,Classification failed - no description returned,1766501280.4423282
fractal_01707.png,Classification failed - no description returned,1766501280.4423294
fractal_08900.png,Classification failed - no description returned,1766501280.4423301
fractal_00939.png,Classification failed - no description returned,1766501280.4423308
fractal_04701.png,Classification failed - no description returned,1766501280.4423313
fractal_09504.png,Classification failed - no description returned,1766501322.1174426
fractal_01592.png,Classification failed - no description returned,1766501322.1174445
fractal_01037.png,Classification failed - no description returned,1766501322.1174452
fractal_00269.png,Classification failed - no description returned,1766501322.1174457
fractal_03081.png,Classification failed - no description returned,1766501322.1174467
fractal_05066.png,Classification failed - no description returned,1766501322.1174474
fractal_07707.png,Classification failed - no description returned,1766501322.117448
fractal_09749.png,Classification failed - no description returned,1766501322.1174488
fractal_05123.png,Classification failed - no description returned,1766501322.1174498
fractal_03412.png,Classification failed - no description returned,1766501322.1174505
fractal_00949.png,Classification failed - no description returned,1766501322.1174512
fractal_02672.png,Classification failed - no description returned,1766501322.1174517
fractal_08582.png,Classification failed - no description returned,1766501322.1174524
fractal_05891.png,Classification failed - no description returned,1766501322.117453
fractal_01154.png,Classification failed - no description returned,1766501322.1174543
fractal_01865.png,Classification failed - no description returned,1766501322.1174548
fractal_01129.png,Classification failed - no description returned,1766501322.1174557
fractal_05244.png,Classification failed - no description returned,1766501322.1174562
fractal_05527.png,Classification failed - no description returned,1766501322.1174567
fractal_08568.png,Classification failed - no description returned,1766501322.1174574
fractal_06623.png,Classification failed - no description returned,1766501322.1174579
fractal_06451.png,Classification failed - no description returned,1766501322.1174586
fractal_02739.png,Classification failed - no description returned,1766501322.1174595
fractal_08880.png,Classification failed - no description returned,1766501322.1174603
fractal_07716.png,Classification failed - no description returned,1766501322.1174607
fractal_03773.png,Classification failed - no description returned,1766501322.1174612
fractal_06487.png,Classification failed - no description returned,1766501322.1174626
fractal_04728.png,Classification failed - no description returned,1766501322.117463
fractal_04595.png,Classification failed - no description returned,1766501322.1174636
fractal_06926.png,Classification failed - no description returned,1766501322.1174643
fractal_01176.png,Classification failed - no description returned,1766501322.117465
fractal_04793.png,Classification failed - no description returned,1766501322.1174662
fractal_05137.png,Classification failed - no description returned,1766501322.1174676
fractal_05496.png,Classification failed - no description returned,1766501322.1174684
fractal_02450.png,Classification failed - no description returned,1766501322.1174688
fractal_07086.png,Classification failed - no description returned,1766501322.1174695
fractal_00557.png,Classification failed - no description returned,1766501322.1174703
fractal_02781.png,Classification failed - no description returned,1766501322.1174707
fractal_04845.png,Classification failed - no description returned,1766501322.1174715
fractal_07463.png,Classification failed - no description returned,1766501322.1174724
fractal_02887.png,Classification failed - no description returned,1766501322.1174731
fractal_09610.png,Classification failed - no description returned,1766501322.117474
fractal_07153.png,Classification failed - no description returned,1766501322.1174746
fractal_01145.png,Classification failed - no description returned,1766501322.117475
fractal_04411.png,Classification failed - no description returned,1766501322.1174755
fractal_07184.png,Classification failed - no description returned,1766501322.1174765
fractal_06035.png,Classification failed - no description returned,1766501322.117477
fractal_03888.png,Classification failed - no description returned,1766501322.1174774
fractal_07645.png,Classification failed - no description returned,1766501322.117478
fractal_04785.png,Classification failed - no description returned,1766501364.2245538
fractal_07376.png,Classification failed - no description returned,1766501364.2245557
fractal_04813.png,Classification failed - no description returned,1766501364.2245567
fractal_08497.png,Classification failed - no description returned,1766501364.2245579
fractal_07012.png,Classification failed - no description returned,1766501364.2245584
fractal_08052.png,Classification failed - no description returned,1766501364.224559
fractal_04345.png,Classification failed - no description returned,1766501364.2245598
fractal_03866.png,Classification failed - no description returned,1766501364.2245607
fractal_07757.png,Classification failed - no description returned,1766501364.224562
fractal_02989.png,Classification failed - no description returned,1766501364.2245626
fractal_04316.png,Classification failed - no description returned,1766501364.2245636
fractal_09499.png,Classification failed - no description returned,1766501364.2245646
fractal_04641.png,Classification failed - no description returned,1766501364.2245655
fractal_06665.png,Classification failed - no description returned,1766501364.2245662
fractal_02857.png,Classification failed - no description returned,1766501364.224567
fractal_07224.png,Classification failed - no description returned,1766501364.224568
fractal_01354.png,Classification failed - no description returned,1766501364.2245686
fractal_03727.png,Classification failed - no description returned,1766501364.2245696
fractal_09771.png,Classification failed - no description returned,1766501364.2245705
fractal_07428.png,Classification failed - no description returned,1766501364.2245715
fractal_01661.png,Classification failed - no description returned,1766501364.2245722
fractal_00573.png,Classification failed - no description returned,1766501364.224573
fractal_02940.png,Classification failed - no description returned,1766501364.2245736
fractal_03125.png,Classification failed - no description returned,1766501364.2245746
fractal_07947.png,Classification failed - no description returned,1766501364.2245753
fractal_01509.png,Classification failed - no description returned,1766501364.224576
fractal_00199.png,Classification failed - no description returned,1766501364.2245772
fractal_02078.png,Classification failed - no description returned,1766501364.2245781
fractal_00728.png,Classification failed - no description returned,1766501364.2245789
fractal_06910.png,Classification failed - no description returned,1766501364.2245798
fractal_09593.png,Classification failed - no description returned,1766501364.2245808
fractal_05559.png,Classification failed - no description returned,1766501364.224582
fractal_01218.png,Classification failed - no description returned,1766501364.224583
fractal_08687.png,Classification failed - no description returned,1766501364.2245839
fractal_01597.png,Classification failed - no description returned,1766501364.224585
fractal_06205.png,Classification failed - no description returned,1766501364.224586
fractal_07955.png,Classification failed - no description returned,1766501364.2245867
fractal_08233.png,Classification failed - no description returned,1766501364.2245874
fractal_05441.png,Classification failed - no description returned,1766501364.224589
fractal_07606.png,Classification failed - no description returned,1766501364.2245898
fractal_08007.png,Classification failed - no description returned,1766501364.2245905
fractal_01940.png,Classification failed - no description returned,1766501364.2245913
fractal_06197.png,Classification failed - no description returned,1766501364.2245927
fractal_00799.png,Classification failed - no description returned,1766501364.2245934
fractal_04705.png,Classification failed - no description returned,1766501364.224594
fractal_02613.png,Classification failed - no description returned,1766501364.2245948
fractal_09983.png,Classification failed - no description returned,1766501364.2245958
fractal_04333.png,Classification failed - no description returned,1766501364.224597
fractal_03141.png,Classification failed - no description returned,1766501364.224598
fractal_01404.png,Classification failed - no description returned,1766501421.634022
fractal_04455.png,Classification failed - no description returned,1766501421.6340232
fractal_06043.png,Classification failed - no description returned,1766501421.6340241
fractal_01454.png,Classification failed - no description returned,1766501421.6340249
fractal_05826.png,Classification failed - no description returned,1766501421.6340256
fractal_09133.png,Classification failed - no description returned,1766501421.6340263
fractal_02917.png,Classification failed - no description returned,1766501421.6340268
fractal_06018.png,Classification failed - no description returned,1766501421.6340272
fractal_07127.png,Classification failed - no description returned,1766501421.634028
fractal_02686.png,Classification failed - no description returned,1766501421.634029
fractal_00918.png,Classification failed - no description returned,1766501421.6340296
fractal_05946.png,Classification failed - no description returned,1766501421.63403
fractal_00626.png,Classification failed - no description returned,1766501421.6340306
fractal_03544.png,Classification failed - no description returned,1766501421.634031
fractal_05097.png,Classification failed - no description returned,1766501421.6340318
fractal_04067.png,Classification failed - no description returned,1766501421.6340325
fractal_09510.png,Classification failed - no description returned,1766501421.6340332
fractal_04762.png,Classification failed - no description returned,1766501421.6340337
fractal_01013.png,Classification failed - no description returned,1766501421.6340344
fractal_05092.png,Classification failed - no description returned,1766501421.6340349
fractal_04483.png,Classification failed - no description returned,1766501421.634036
fractal_00291.png,Classification failed - no description returned,1766501421.6340365
fractal_04136.png,Classification failed - no description returned,1766501421.6340373
fractal_09189.png,Classification failed - no description returned,1766501421.6340377
fractal_01326.png,Classification failed - no description returned,1766501421.6340382
fractal_06653.png,Classification failed - no description returned,1766501421.634039
fractal_00800.png,Classification failed - no description returned,1766501421.6340404
fractal_02642.png,Classification failed - no description returned,1766501421.634041
fractal_07878.png,Classification failed - no description returned,1766501421.6340415
fractal_00631.png,Classification failed - no description returned,1766501421.634042
fractal_09847.png,Classification failed - no description returned,1766501421.634043
fractal_02956.png,Classification failed - no description returned,1766501421.6340437
fractal_03380.png,Classification failed - no description returned,1766501421.6340442
fractal_04013.png,Classification failed - no description returned,1766501421.6340446
fractal_02703.png,Classification failed - no description returned,1766501421.6340454
fractal_06443.png,Classification failed - no description returned,1766501421.6340458
fractal_03264.png,Classification failed - no description returned,1766501421.6340466
fractal_05465.png,Classification failed - no description returned,1766501421.634047
fractal_03942.png,Classification failed - no description returned,1766501421.634048
fractal_01733.png,Classification failed - no description returned,1766501421.6340485
fractal_08612.png,Classification failed - no description returned,1766501421.634049
fractal_06223.png,Classification failed - no description returned,1766501421.6340497
fractal_07553.png,Classification failed - no description returned,1766501421.6340504
fractal_09124.png,Classification failed - no description returned,1766501421.6340508
fractal_06170.png,Classification failed - no description returned,1766501421.6340516
fractal_03406.png,Classification failed - no description returned,1766501421.6340523
fractal_00781.png,Classification failed - no description returned,1766501421.6340528
fractal_03300.png,Classification failed - no description returned,1766501421.6340537
fractal_04510.png,Classification failed - no description returned,1766501421.6340542
fractal_06179.png,"**fractal_06179.png**: Intricate, overlapping swirling curves in a dark background, with dominant purple and pink hues, creating a chaotic yet symmetrical structure. The color palette blends deep purples with soft pinks, accented by faint green highlights. Texture is wispy and fluid, resembling smoke or nebular clouds. Abstractly, it evokes a cosmic nebula, with its tangled, luminous filaments.",1766501473.7170172
fractal_08770.png,"**fractal_08770.png**: Concentric, looped circular patterns in a dark background, with a dominant purple glow. The form is symmetrical and smooth, with thin, glowing lines forming a ring-like structure. Color palette is monochromatic purple, with subtle variations in brightness. Texture is smooth and luminous, like a glowing pendant or ring. Abstractly, it resembles a piece of jewelry, such as a circular brooch.",1766501473.717019
fractal_05269.png,"**fractal_05269.png**: Tangled, chaotic lines in a dark background, with green and purple accents. The form is asymmetrical and fragmented, with overlapping, jagged edges. Color palette includes muted greens, purples, and dark brown tones. Texture is rough and fragmented, like abstracted rock or bark. Abstractly, it resembles a burst of abstract smoke or a fragmented organic form.",1766501473.7170203
fractal_08072.png,"**fractal_08072.png**: Dynamic, swirling spiral in a dark background",1766501473.717021
fractal_01673.png,Classification failed - no description returned,1766501473.7170217
fractal_08825.png,Classification failed - no description returned,1766501473.7170224
fractal_07665.png,Classification failed - no description returned,1766501473.7170234
fractal_08815.png,Classification failed - no description returned,1766501473.7170243
fractal_00556.png,Classification failed - no description returned,1766501473.717025
fractal_02445.png,Classification failed - no description returned,1766501473.7170255
fractal_07978.png,Classification failed - no description returned,1766501473.7170262
fractal_03637.png,Classification failed - no description returned,1766501473.7170272
fractal_05595.png,Classification failed - no description returned,1766501473.7170277
fractal_00941.png,Classification failed - no description returned,1766501473.7170281
fractal_08155.png,Classification failed - no description returned,1766501473.7170289
fractal_05301.png,Classification failed - no description returned,1766501473.7170293
fractal_01050.png,Classification failed - no description returned,1766501473.71703
fractal_08166.png,Classification failed - no description returned,1766501473.7170312
fractal_01815.png,Classification failed - no description returned,1766501473.717032
fractal_02680.png,Classification failed - no description returned,1766501473.7170324
fractal_02578.png,Classification failed - no description returned,1766501473.717033
fractal_09822.png,Classification failed - no description returned,1766501473.7170334
fractal_05570.png,Classification failed - no description returned,1766501473.7170346
fractal_04527.png,Classification failed - no description returned,1766501473.7170355
fractal_09244.png,Classification failed - no description returned,1766501473.717036
fractal_04443.png,Classification failed - no description returned,1766501473.7170365
fractal_09924.png,Classification failed - no description returned,1766501473.7170372
fractal_09894.png,Classification failed - no description returned,1766501473.7170382
fractal_06935.png,Classification failed - no description returned,1766501473.7170389
fractal_07851.png,Classification failed - no description returned,1766501473.7170405
fractal_06427.png,Classification failed - no description returned,1766501473.7170413
fractal_08232.png,Classification failed - no description returned,1766501473.7170424
fractal_05530.png,Classification failed - no description returned,1766501473.717043
fractal_07023.png,Classification failed - no description returned,1766501473.7170436
fractal_04090.png,Classification failed - no description returned,1766501473.7170446
fractal_04633.png,Classification failed - no description returned,1766501473.717045
fractal_08187.png,Classification failed - no description returned,1766501473.7170458
fractal_09172.png,Classification failed - no description returned,1766501473.7170465
fractal_02993.png,Classification failed - no description returned,1766501473.7170477
fractal_05828.png,Classification failed - no description returned,1766501473.7170486
fractal_09681.png,Classification failed - no description returned,1766501473.7170494
fractal_00992.png,Classification failed - no description returned,1766501473.7170503
fractal_02171.png,Classification failed - no description returned,1766501473.717051
fractal_09680.png,Classification failed - no description returned,1766501473.7170522
fractal_04718.png,Classification failed - no description returned,1766501473.7170527
fractal_09632.png,Classification failed - no description returned,1766501473.7170537
fractal_03000.png,Classification failed - no description returned,1766501473.7170544
fractal_07884.png,Classification failed - no description returned,1766501473.7170553
fractal_07528.png,Classification failed - no description returned,1766501473.7170558
fractal_04462.png,Classification failed - no description returned,1766501534.478933
fractal_06795.png,Classification failed - no description returned,1766501534.4789352
fractal_05513.png,Classification failed - no description returned,1766501534.478936
fractal_05957.png,Classification failed - no description returned,1766501534.4789367
fractal_05915.png,Classification failed - no description returned,1766501534.4789374
fractal_07451.png,Classification failed - no description returned,1766501534.4789379
fractal_01479.png,Classification failed - no description returned,1766501534.4789388
fractal_08994.png,Classification failed - no description returned,1766501534.4789393
fractal_09663.png,Classification failed - no description returned,1766501534.4789402
fractal_07230.png,Classification failed - no description returned,1766501534.4789407
fractal_03702.png,Classification failed - no description returned,1766501534.4789412
fractal_00235.png,Classification failed - no description returned,1766501534.478942
fractal_03316.png,Classification failed - no description returned,1766501534.4789424
fractal_02029.png,Classification failed - no description returned,1766501534.4789433
fractal_04758.png,Classification failed - no description returned,1766501534.4789443
fractal_02365.png,Classification failed - no description returned,1766501534.478945
fractal_03424.png,Classification failed - no description returned,1766501534.4789455
fractal_04625.png,Classification failed - no description returned,1766501534.4789464
fractal_02090.png,Classification failed - no description returned,1766501534.4789476
fractal_01240.png,Classification failed - no description returned,1766501534.4789479
fractal_06734.png,Classification failed - no description returned,1766501534.4789486
fractal_08262.png,Classification failed - no description returned,1766501534.4789493
fractal_07944.png,Classification failed - no description returned,1766501534.4789505
fractal_05803.png,Classification failed - no description returned,1766501534.4789512
fractal_07413.png,Classification failed - no description returned,1766501534.4789517
fractal_00643.png,Classification failed - no description returned,1766501534.4789524
fractal_06689.png,Classification failed - no description returned,1766501534.478953
fractal_03308.png,Classification failed - no description returned,1766501534.4789534
fractal_01882.png,Classification failed - no description returned,1766501534.4789546
fractal_00404.png,Classification failed - no description returned,1766501534.478955
fractal_03041.png,Classification failed - no description returned,1766501534.4789557
fractal_07858.png,Classification failed - no description returned,1766501534.4789565
fractal_09164.png,Classification failed - no description returned,1766501534.478957
